Gene,total_variants,variants_with_any_failure,any_failure_rate,avg_predictors_failed,SIFT_failure_rate,PolyPhen_failure_rate,CADD_failure_rate,REVEL_failure_rate
SLC25A19,1,0,0.0,0.0,0.0,0.0,0.0,0.0
SLC25A2,2,1,0.5,2.0,0.5,0.5,0.5,0.5
SLC25A20,2,0,0.0,0.0,0.0,0.0,0.0,0.0
SLC25A26,2,0,0.0,0.0,0.0,0.0,0.0,0.0
SLC25A32,2,0,0.0,0.0,0.0,0.0,0.0,0.0
SLC25A37,1,1,1.0,1.0,1.0,0.0,0.0,0.0
SLC25A39,1,0,0.0,0.0,0.0,0.0,0.0,0.0
SLC25A4,3,2,0.6666666666666666,0.6666666666666666,0.0,0.6666666666666666,0.0,0.0
SLC25A40,1,1,1.0,3.0,1.0,0.0,1.0,1.0
SLC25A41,2,2,1.0,3.0,1.0,0.5,1.0,0.5
SLC25A42,1,1,1.0,1.0,0.0,0.0,1.0,0.0
SLC25A43,2,0,0.0,0.0,0.0,0.0,0.0,0.0
SLC25A45,2,1,0.5,1.0,0.5,0.0,0.5,0.0
SLC25A46,1,0,0.0,0.0,0.0,0.0,0.0,0.0
SLC26A2,5,0,0.0,0.0,0.0,0.0,0.0,0.0
SLC26A3,12,0,0.0,0.0,0.0,0.0,0.0,0.0
SLC26A4,9,1,0.1111111111111111,0.4444444444444444,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111
SLC26A6,1,1,1.0,1.0,0.0,0.0,1.0,0.0
SLC26A8,1,0,0.0,0.0,0.0,0.0,0.0,0.0
SLC26A9,3,3,1.0,2.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333
SLC27A2,1,0,0.0,0.0,0.0,0.0,0.0,0.0
SLC27A4,3,2,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.0,0.0
SLC27A6,1,0,0.0,0.0,0.0,0.0,0.0,0.0
SLC28A1,4,2,0.5,1.25,0.25,0.5,0.5,0.0
SLC28A2,5,2,0.4,1.0,0.2,0.4,0.4,0.0
SLC28A3,3,2,0.6666666666666666,1.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.0
SLC29A1,1,1,1.0,1.0,0.0,0.0,1.0,0.0
SLC29A2,1,1,1.0,1.0,0.0,0.0,1.0,0.0
SLC29A3,3,2,0.6666666666666666,1.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
SLC2A1,10,3,0.3,0.7,0.2,0.1,0.2,0.2
SLC2A10,2,0,0.0,0.0,0.0,0.0,0.0,0.0
SLC2A11,3,0,0.0,0.0,0.0,0.0,0.0,0.0
SLC2A14,1,0,0.0,0.0,0.0,0.0,0.0,0.0
SLC2A2,6,5,0.8333333333333334,3.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.5
SLC2A3,1,1,1.0,2.0,1.0,0.0,1.0,0.0
SLC2A6,1,1,1.0,3.0,1.0,1.0,1.0,0.0
SLC2A7,1,0,0.0,0.0,0.0,0.0,0.0,0.0
SLC2A9,3,2,0.6666666666666666,2.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666
SLC30A10,1,0,0.0,0.0,0.0,0.0,0.0,0.0
SLC30A9,1,0,0.0,0.0,0.0,0.0,0.0,0.0
SLC33A1,3,1,0.3333333333333333,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0
SLC34A1,2,1,0.5,0.5,0.0,0.5,0.0,0.0
SLC34A3,7,3,0.42857142857142855,0.8571428571428571,0.14285714285714285,0.14285714285714285,0.42857142857142855,0.14285714285714285
SLC35A1,1,1,1.0,2.0,1.0,0.0,0.0,1.0
SLC35A2,3,2,0.6666666666666666,1.6666666666666667,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666
SLC35C1,2,0,0.0,0.0,0.0,0.0,0.0,0.0
SLC35D2,1,1,1.0,3.0,1.0,1.0,1.0,0.0
SLC35G5,3,2,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0
SLC35G6,1,0,0.0,0.0,0.0,0.0,0.0,0.0
SLC36A2,1,0,0.0,0.0,0.0,0.0,0.0,0.0
SLC36A4,1,1,1.0,3.0,1.0,1.0,1.0,0.0
SLC37A1,1,0,0.0,0.0,0.0,0.0,0.0,0.0
SLC37A2,1,0,0.0,0.0,0.0,0.0,0.0,0.0
SLC38A10,1,1,1.0,2.0,1.0,1.0,0.0,0.0
SLC38A4,2,1,0.5,0.5,0.0,0.0,0.5,0.0
SLC38A6,1,0,0.0,0.0,0.0,0.0,0.0,0.0
SLC38A7,1,1,1.0,1.0,0.0,0.0,1.0,0.0
SLC38A8,2,1,0.5,1.0,0.5,0.0,0.0,0.5
SLC38A9,1,0,0.0,0.0,0.0,0.0,0.0,0.0
SLC39A10,1,0,0.0,0.0,0.0,0.0,0.0,0.0
SLC39A12,1,1,1.0,3.0,1.0,1.0,1.0,0.0
SLC39A13,2,1,0.5,1.0,0.0,0.5,0.5,0.0
SLC39A14,2,1,0.5,1.0,0.0,0.5,0.0,0.5
SLC39A2,1,0,0.0,0.0,0.0,0.0,0.0,0.0
SLC39A4,4,2,0.5,0.5,0.0,0.0,0.0,0.5
SLC3A1,15,1,0.06666666666666667,0.13333333333333333,0.06666666666666667,0.06666666666666667,0.0,0.0
SLC40A1,9,5,0.5555555555555556,1.4444444444444444,0.5555555555555556,0.2222222222222222,0.3333333333333333,0.3333333333333333
SLC41A1,2,1,0.5,0.5,0.0,0.0,0.5,0.0
SLC43A1,2,1,0.5,0.5,0.0,0.0,0.5,0.0
SLC44A1,1,1,1.0,1.0,0.0,0.0,1.0,0.0
SLC44A4,2,0,0.0,0.0,0.0,0.0,0.0,0.0
SLC45A1,2,2,1.0,1.5,0.5,0.0,0.5,0.5
SLC45A2,11,7,0.6363636363636364,1.6363636363636365,0.45454545454545453,0.5454545454545454,0.2727272727272727,0.36363636363636365
SLC45A4,1,0,0.0,0.0,0.0,0.0,0.0,0.0
SLC49A3,2,2,1.0,2.0,1.0,0.0,1.0,0.0
SLC4A1,13,5,0.38461538461538464,1.1538461538461537,0.38461538461538464,0.3076923076923077,0.23076923076923078,0.23076923076923078
SLC4A3,1,1,1.0,3.0,1.0,1.0,1.0,0.0
SLC4A4,2,0,0.0,0.0,0.0,0.0,0.0,0.0
SLC4A8,2,2,1.0,2.0,1.0,0.0,0.5,0.5
SLC51A,1,0,0.0,0.0,0.0,0.0,0.0,0.0
SLC52A1,3,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0
SLC52A2,7,3,0.42857142857142855,0.7142857142857143,0.2857142857142857,0.14285714285714285,0.0,0.2857142857142857
SLC52A3,6,0,0.0,0.0,0.0,0.0,0.0,0.0
SLC5A1,2,0,0.0,0.0,0.0,0.0,0.0,0.0
SLC5A11,3,3,1.0,2.3333333333333335,0.6666666666666666,0.3333333333333333,1.0,0.3333333333333333
SLC5A2,2,1,0.5,1.0,0.5,0.5,0.0,0.0
SLC5A5,2,0,0.0,0.0,0.0,0.0,0.0,0.0
SLC5A6,1,1,1.0,1.0,1.0,0.0,0.0,0.0
SLC5A7,1,0,0.0,0.0,0.0,0.0,0.0,0.0
SLC5A8,1,1,1.0,3.0,1.0,0.0,1.0,1.0
SLC5A9,2,0,0.0,0.0,0.0,0.0,0.0,0.0
SLC67A1,1,1,1.0,1.0,1.0,0.0,0.0,0.0
SLC6A1,1,1,1.0,1.0,1.0,0.0,0.0,0.0
SLC6A15,1,0,0.0,0.0,0.0,0.0,0.0,0.0
SLC6A17,1,0,0.0,0.0,0.0,0.0,0.0,0.0
SLC6A18,2,1,0.5,2.0,0.5,0.5,0.5,0.5
SLC6A19,7,0,0.0,0.0,0.0,0.0,0.0,0.0
SLC6A2,4,4,1.0,2.5,0.5,0.75,0.75,0.5
SLC6A4,5,3,0.6,0.6,0.4,0.0,0.2,0.0
SLC6A5,3,2,0.6666666666666666,2.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.3333333333333333
SLC6A6,1,0,0.0,0.0,0.0,0.0,0.0,0.0
SLC6A8,7,1,0.14285714285714285,0.5714285714285714,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285
SLC7A13,1,1,1.0,2.0,1.0,1.0,0.0,0.0
SLC7A4,2,1,0.5,0.5,0.0,0.0,0.5,0.0
SLC7A6OS,2,1,0.5,1.5,0.5,0.5,0.5,0.0
SLC7A7,5,1,0.2,0.2,0.0,0.2,0.0,0.0
SLC7A9,5,2,0.4,0.4,0.0,0.4,0.0,0.0
SLC8A2,1,1,1.0,2.0,1.0,0.0,1.0,0.0
SLC9A3,1,1,1.0,1.0,0.0,0.0,0.0,1.0
SLC9A4,1,1,1.0,3.0,1.0,1.0,1.0,0.0
SLC9A6,2,0,0.0,0.0,0.0,0.0,0.0,0.0
SLC9C1,2,0,0.0,0.0,0.0,0.0,0.0,0.0
SLCO1A2,1,0,0.0,0.0,0.0,0.0,0.0,0.0
SLCO1B1,4,2,0.5,1.0,0.5,0.25,0.25,0.0
SLCO1B3,2,2,1.0,4.0,1.0,1.0,1.0,1.0
SLCO2A1,5,1,0.2,0.2,0.0,0.0,0.0,0.2
SLCO4A1,2,0,0.0,0.0,0.0,0.0,0.0,0.0
SLCO5A1,1,0,0.0,0.0,0.0,0.0,0.0,0.0
SLCO6A1,1,0,0.0,0.0,0.0,0.0,0.0,0.0
SLF2,1,1,1.0,3.0,1.0,1.0,1.0,0.0
SLFN11,5,3,0.6,0.6,0.4,0.2,0.0,0.0
SLFN12,1,0,0.0,0.0,0.0,0.0,0.0,0.0
SLFN14,4,2,0.5,1.25,0.25,0.25,0.5,0.25
SLIT2,1,1,1.0,4.0,1.0,1.0,1.0,1.0
SLIT3,4,4,1.0,2.25,0.75,0.0,1.0,0.5
SLITRK3,1,0,0.0,0.0,0.0,0.0,0.0,0.0
SLU7,1,0,0.0,0.0,0.0,0.0,0.0,0.0
SLURP1,3,1,0.3333333333333333,1.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333
SLX4,16,9,0.5625,1.0625,0.3125,0.4375,0.3125,0.0
SLX4IP,1,0,0.0,0.0,0.0,0.0,0.0,0.0
SMAD3,1,1,1.0,1.0,0.0,0.0,1.0,0.0
SMAD4,3,0,0.0,0.0,0.0,0.0,0.0,0.0
SMAD6,6,5,0.8333333333333334,3.3333333333333335,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334
SMAP2,1,1,1.0,1.0,0.0,0.0,1.0,0.0
SMARCA2,5,0,0.0,0.0,0.0,0.0,0.0,0.0
SMARCAD1,6,2,0.3333333333333333,1.0,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.16666666666666666
SMARCAL1,5,1,0.2,0.6,0.2,0.0,0.2,0.2
SMARCB1,3,0,0.0,0.0,0.0,0.0,0.0,0.0
SMARCC1,1,0,0.0,0.0,0.0,0.0,0.0,0.0
SMARCD1,2,2,1.0,2.5,0.5,1.0,0.0,1.0
SMARCE1,2,0,0.0,0.0,0.0,0.0,0.0,0.0
SMC1A,5,0,0.0,0.0,0.0,0.0,0.0,0.0
SMC1B,1,1,1.0,1.0,1.0,0.0,0.0,0.0
SMC5,1,0,0.0,0.0,0.0,0.0,0.0,0.0
SMC6,3,1,0.3333333333333333,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0
SMCHD1,9,5,0.5555555555555556,0.7777777777777778,0.1111111111111111,0.1111111111111111,0.0,0.5555555555555556
SMCO3,1,1,1.0,3.0,1.0,1.0,1.0,0.0
SMCR8,1,1,1.0,1.0,1.0,0.0,0.0,0.0
SMDT1,1,1,1.0,3.0,1.0,1.0,1.0,0.0
SMG1,7,7,1.0,2.5714285714285716,0.7142857142857143,0.7142857142857143,1.0,0.14285714285714285
SMG6,1,0,0.0,0.0,0.0,0.0,0.0,0.0
SMG8,1,1,1.0,2.0,1.0,0.0,1.0,0.0
SMIM11,1,0,0.0,0.0,0.0,0.0,0.0,0.0
SMO,2,2,1.0,3.0,1.0,1.0,0.5,0.5
SMPD2,2,1,0.5,1.0,0.0,0.5,0.5,0.0
SMPDL3A,1,1,1.0,3.0,1.0,1.0,1.0,0.0
SMS,1,0,0.0,0.0,0.0,0.0,0.0,0.0
SMTN,1,1,1.0,3.0,1.0,1.0,1.0,0.0
SMUG1,1,1,1.0,3.0,1.0,1.0,1.0,0.0
SMYD4,1,1,1.0,2.0,0.0,1.0,1.0,0.0
SNAI1,2,0,0.0,0.0,0.0,0.0,0.0,0.0
SNAI2,1,1,1.0,3.0,1.0,1.0,1.0,0.0
SNAP25,1,0,0.0,0.0,0.0,0.0,0.0,0.0
SNAP47,1,0,0.0,0.0,0.0,0.0,0.0,0.0
SNAPC2,1,1,1.0,1.0,0.0,1.0,0.0,0.0
SNCAIP,1,0,0.0,0.0,0.0,0.0,0.0,0.0
SNCG,1,0,0.0,0.0,0.0,0.0,0.0,0.0
SNED1,1,0,0.0,0.0,0.0,0.0,0.0,0.0
SNF8,1,1,1.0,2.0,1.0,0.0,0.0,1.0
SNIP1,1,1,1.0,1.0,0.0,0.0,0.0,1.0
SNN,2,2,1.0,1.5,1.0,0.0,0.5,0.0
SNRNP200,3,1,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333
SNTA1,1,1,1.0,1.0,0.0,1.0,0.0,0.0
SNTG2,1,1,1.0,1.0,0.0,1.0,0.0,0.0
SNX1,1,1,1.0,2.0,0.0,1.0,1.0,0.0
SNX10,2,2,1.0,2.5,1.0,0.5,0.5,0.5
SNX16,1,0,0.0,0.0,0.0,0.0,0.0,0.0
SNX19,2,0,0.0,0.0,0.0,0.0,0.0,0.0
SNX20,1,0,0.0,0.0,0.0,0.0,0.0,0.0
SNX21,1,0,0.0,0.0,0.0,0.0,0.0,0.0
SNX25,1,1,1.0,3.0,1.0,1.0,1.0,0.0
SNX30,2,2,1.0,3.0,1.0,1.0,1.0,0.0
SNX31,1,0,0.0,0.0,0.0,0.0,0.0,0.0
SNX32,1,1,1.0,2.0,0.0,1.0,1.0,0.0
SOAT1,1,0,0.0,0.0,0.0,0.0,0.0,0.0
SOAT2,1,0,0.0,0.0,0.0,0.0,0.0,0.0
SOBP,1,0,0.0,0.0,0.0,0.0,0.0,0.0
SOCS1,1,1,1.0,2.0,0.0,1.0,1.0,0.0
SOCS2,1,0,0.0,0.0,0.0,0.0,0.0,0.0
SOD1,25,6,0.24,0.48,0.16,0.2,0.12,0.0
SOHLH1,1,1,1.0,1.0,1.0,0.0,0.0,0.0
SON,1,1,1.0,3.0,1.0,1.0,1.0,0.0
SORL1,3,2,0.6666666666666666,1.3333333333333333,0.0,0.6666666666666666,0.6666666666666666,0.0
SOS1,12,9,0.75,1.1666666666666667,0.5,0.3333333333333333,0.16666666666666666,0.16666666666666666
SOS2,3,3,1.0,1.3333333333333333,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.0
SOST,1,1,1.0,4.0,1.0,1.0,1.0,1.0
SOWAHD,1,0,0.0,0.0,0.0,0.0,0.0,0.0
SOX11,3,2,0.6666666666666666,0.6666666666666666,0.0,0.6666666666666666,0.0,0.0
SOX17,2,2,1.0,2.0,0.5,0.0,0.5,1.0
SOX30,2,2,1.0,3.0,1.0,1.0,1.0,0.0
SOX9,6,2,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0
SP110,7,1,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.0,0.0,0.0
SP140,1,0,0.0,0.0,0.0,0.0,0.0,0.0
SP140L,3,1,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,0.0,0.3333333333333333
SP3,1,1,1.0,1.0,0.0,0.0,1.0,0.0
SP4,1,1,1.0,3.0,1.0,1.0,1.0,0.0
SPACA1,1,1,1.0,3.0,1.0,1.0,1.0,0.0
SPACA9,1,0,0.0,0.0,0.0,0.0,0.0,0.0
SPAG1,1,0,0.0,0.0,0.0,0.0,0.0,0.0
SPAG6,1,0,0.0,0.0,0.0,0.0,0.0,0.0
SPAM1,1,0,0.0,0.0,0.0,0.0,0.0,0.0
SPANXD,2,0,0.0,0.0,0.0,0.0,0.0,0.0
SPAST,27,7,0.25925925925925924,0.37037037037037035,0.1111111111111111,0.2222222222222222,0.0,0.037037037037037035
SPATA13,1,1,1.0,1.0,1.0,0.0,0.0,0.0
SPATA16,5,5,1.0,1.8,1.0,0.4,0.4,0.0
SPATA21,2,0,0.0,0.0,0.0,0.0,0.0,0.0
SPATA22,2,0,0.0,0.0,0.0,0.0,0.0,0.0
SPATA31E1,7,2,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.0,0.0,0.0
SPATA31G1,1,0,0.0,0.0,0.0,0.0,0.0,0.0
SPATA4,1,1,1.0,3.0,1.0,1.0,1.0,0.0
SPATA46,1,0,0.0,0.0,0.0,0.0,0.0,0.0
SPATA6,1,1,1.0,3.0,1.0,1.0,1.0,0.0
SPATA7,4,3,0.75,0.75,0.5,0.0,0.25,0.0
SPDEF,1,0,0.0,0.0,0.0,0.0,0.0,0.0
SPECC1,1,0,0.0,0.0,0.0,0.0,0.0,0.0
SPECC1L,2,1,0.5,0.5,0.0,0.0,0.5,0.0
SPEF2,5,1,0.2,0.4,0.0,0.2,0.2,0.0
SPEG,1,0,0.0,0.0,0.0,0.0,0.0,0.0
SPEN,2,0,0.0,0.0,0.0,0.0,0.0,0.0
SPESP1,1,0,0.0,0.0,0.0,0.0,0.0,0.0
SPG7,1,1,1.0,2.0,1.0,0.0,1.0,0.0
SPHKAP,2,0,0.0,0.0,0.0,0.0,0.0,0.0
SPIB,1,0,0.0,0.0,0.0,0.0,0.0,0.0
SPINK1,1,1,1.0,2.0,1.0,0.0,1.0,0.0
SPINK4,1,0,0.0,0.0,0.0,0.0,0.0,0.0
SPINK5,5,2,0.4,0.8,0.4,0.2,0.2,0.0
SPINK6,1,1,1.0,2.0,0.0,1.0,1.0,0.0
SPINT2,2,0,0.0,0.0,0.0,0.0,0.0,0.0
SPINT4,1,1,1.0,3.0,1.0,1.0,1.0,0.0
SPIRE1,2,2,1.0,2.0,0.5,0.5,1.0,0.0
SPMAP2,1,1,1.0,3.0,1.0,1.0,1.0,0.0
SPMIP2,1,1,1.0,3.0,1.0,1.0,1.0,0.0
SPMIP4,6,4,0.6666666666666666,1.1666666666666667,0.16666666666666666,0.3333333333333333,0.6666666666666666,0.0
SPMIP6,1,1,1.0,1.0,0.0,0.0,1.0,0.0
SPO11,2,2,1.0,1.0,0.0,0.0,1.0,0.0
SPOCD1,1,1,1.0,1.0,1.0,0.0,0.0,0.0
SPON2,2,1,0.5,0.5,0.0,0.5,0.0,0.0
SPOUT1,2,0,0.0,0.0,0.0,0.0,0.0,0.0
SPP1,3,2,0.6666666666666666,1.0,0.6666666666666666,0.3333333333333333,0.0,0.0
SPPL2A,1,1,1.0,2.0,0.0,1.0,1.0,0.0
SPPL2C,6,3,0.5,0.8333333333333334,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.0
SPRED2,1,0,0.0,0.0,0.0,0.0,0.0,0.0
SPRING1,1,0,0.0,0.0,0.0,0.0,0.0,0.0
SPRN,2,2,1.0,2.5,1.0,0.5,1.0,0.0
SPRR1A,1,0,0.0,0.0,0.0,0.0,0.0,0.0
SPRR1B,1,0,0.0,0.0,0.0,0.0,0.0,0.0
SPRTN,1,1,1.0,1.0,1.0,0.0,0.0,0.0
SPRY2,1,0,0.0,0.0,0.0,0.0,0.0,0.0
SPRY3,1,1,1.0,2.0,1.0,0.0,1.0,0.0
SPRY4,3,3,1.0,1.6666666666666667,0.6666666666666666,0.0,0.0,1.0
SPTAN1,1,0,0.0,0.0,0.0,0.0,0.0,0.0
SPTB,5,1,0.2,0.6,0.2,0.2,0.2,0.0
SPTBN1,4,4,1.0,1.5,0.25,0.5,0.0,0.75
SPTBN2,1,0,0.0,0.0,0.0,0.0,0.0,0.0
SPTBN5,2,1,0.5,0.5,0.0,0.5,0.0,0.0
SPTLC1,4,3,0.75,1.0,0.25,0.75,0.0,0.0
SQOR,1,1,1.0,2.0,1.0,0.0,1.0,0.0
SQSTM1,18,11,0.6111111111111112,1.2222222222222223,0.2777777777777778,0.5,0.2222222222222222,0.2222222222222222
SRBD1,1,1,1.0,3.0,1.0,1.0,1.0,0.0
SRC,1,1,1.0,1.0,0.0,0.0,0.0,1.0
SREBF1,5,3,0.6,1.6,0.6,0.6,0.4,0.0
SREBF2,1,1,1.0,3.0,1.0,1.0,1.0,0.0
SRM,1,0,0.0,0.0,0.0,0.0,0.0,0.0
SRMS,3,2,0.6666666666666666,1.6666666666666667,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333
SRP14,1,1,1.0,1.0,1.0,0.0,0.0,0.0
SRP19,1,1,1.0,1.0,0.0,0.0,1.0,0.0
SRPK2,1,1,1.0,2.0,1.0,0.0,1.0,0.0
SRPK3,1,1,1.0,2.0,1.0,0.0,1.0,0.0
SRPRB,1,0,0.0,0.0,0.0,0.0,0.0,0.0
SRPX2,1,1,1.0,1.0,0.0,0.0,1.0,0.0
SRRM4,2,1,0.5,0.5,0.0,0.0,0.5,0.0
SRSF4,2,0,0.0,0.0,0.0,0.0,0.0,0.0
SS18L1,1,0,0.0,0.0,0.0,0.0,0.0,0.0
SSH3,1,1,1.0,2.0,1.0,0.0,1.0,0.0
SSMEM1,1,0,0.0,0.0,0.0,0.0,0.0,0.0
SST,1,1,1.0,1.0,0.0,0.0,1.0,0.0
SSTR5,8,3,0.375,0.875,0.25,0.25,0.25,0.125
SSX2IP,1,1,1.0,1.0,1.0,0.0,0.0,0.0
ST13,1,0,0.0,0.0,0.0,0.0,0.0,0.0
ST14,3,0,0.0,0.0,0.0,0.0,0.0,0.0
ST3GAL5,1,0,0.0,0.0,0.0,0.0,0.0,0.0
ST6GALNAC3,1,0,0.0,0.0,0.0,0.0,0.0,0.0
ST7L,1,1,1.0,3.0,1.0,1.0,1.0,0.0
STAB1,3,0,0.0,0.0,0.0,0.0,0.0,0.0
STAB2,1,1,1.0,3.0,1.0,1.0,1.0,0.0
STAC3,1,0,0.0,0.0,0.0,0.0,0.0,0.0
STAG1,1,1,1.0,1.0,0.0,1.0,0.0,0.0
STAMBP,3,1,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.0,0.0,0.3333333333333333
STAMBPL1,1,0,0.0,0.0,0.0,0.0,0.0,0.0
STAR,3,0,0.0,0.0,0.0,0.0,0.0,0.0
STARD13,1,0,0.0,0.0,0.0,0.0,0.0,0.0
STARD5,1,0,0.0,0.0,0.0,0.0,0.0,0.0
STAT1,6,5,0.8333333333333334,1.5,0.3333333333333333,0.6666666666666666,0.0,0.5
STAT2,6,4,0.6666666666666666,1.5,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.16666666666666666
STAT3,3,2,0.6666666666666666,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0
STAT5A,1,1,1.0,1.0,0.0,0.0,1.0,0.0
STAT6,1,1,1.0,4.0,1.0,1.0,1.0,1.0
STEAP1B,1,1,1.0,3.0,1.0,1.0,1.0,0.0
STEAP2,1,0,0.0,0.0,0.0,0.0,0.0,0.0
STIL,1,0,0.0,0.0,0.0,0.0,0.0,0.0
STIM1,3,2,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.0,0.0
STK10,4,3,0.75,1.25,0.5,0.25,0.5,0.0
STK11,2,0,0.0,0.0,0.0,0.0,0.0,0.0
STK16,1,0,0.0,0.0,0.0,0.0,0.0,0.0
STK17B,1,1,1.0,1.0,0.0,0.0,1.0,0.0
STK31,3,1,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0
STK32C,1,1,1.0,1.0,0.0,0.0,1.0,0.0
STK33,1,1,1.0,1.0,1.0,0.0,0.0,0.0
STK36,4,1,0.25,0.5,0.0,0.25,0.25,0.0
STK4,1,1,1.0,1.0,0.0,0.0,1.0,0.0
STK40,1,1,1.0,1.0,0.0,0.0,1.0,0.0
STN1,1,0,0.0,0.0,0.0,0.0,0.0,0.0
STON1,1,1,1.0,3.0,1.0,1.0,1.0,0.0
STOX1,1,1,1.0,2.0,1.0,0.0,0.0,1.0
STPG2,3,0,0.0,0.0,0.0,0.0,0.0,0.0
STPG3,1,0,0.0,0.0,0.0,0.0,0.0,0.0
STRA6,7,5,0.7142857142857143,2.142857142857143,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.42857142857142855
STUB1,3,1,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.0,0.0
STX3,1,1,1.0,2.0,1.0,1.0,0.0,0.0
STXBP1,4,2,0.5,0.5,0.0,0.5,0.0,0.0
STXBP2,2,0,0.0,0.0,0.0,0.0,0.0,0.0
STXBP3,1,1,1.0,4.0,1.0,1.0,1.0,1.0
STXBP5L,1,1,1.0,3.0,1.0,1.0,1.0,0.0
STYK1,4,2,0.5,1.0,0.25,0.25,0.5,0.0
STYXL2,1,0,0.0,0.0,0.0,0.0,0.0,0.0
SUB1,1,1,1.0,3.0,1.0,1.0,1.0,0.0
SUCLA2,1,1,1.0,2.0,1.0,0.0,1.0,0.0
SUCLG1,2,2,1.0,3.0,0.5,0.5,1.0,1.0
SUFU,4,2,0.5,0.75,0.0,0.25,0.5,0.0
SUGP2,4,2,0.5,0.75,0.5,0.25,0.0,0.0
SULT1A1,4,2,0.5,0.75,0.5,0.0,0.25,0.0
SULT1A2,1,0,0.0,0.0,0.0,0.0,0.0,0.0
SULT1C2,1,0,0.0,0.0,0.0,0.0,0.0,0.0
SULT1C3,2,2,1.0,2.5,1.0,0.5,0.5,0.5
SULT1E1,1,0,0.0,0.0,0.0,0.0,0.0,0.0
SULT2A1,1,0,0.0,0.0,0.0,0.0,0.0,0.0
SULT2B1,1,1,1.0,2.0,0.0,1.0,1.0,0.0
SULT6B1,4,1,0.25,0.5,0.25,0.0,0.25,0.0
SUMF1,6,2,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.0,0.0
SUN1,1,0,0.0,0.0,0.0,0.0,0.0,0.0
SUN2,2,2,1.0,2.5,1.0,0.5,1.0,0.0
SUN5,1,1,1.0,1.0,0.0,0.0,0.0,1.0
SUOX,3,1,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.0,0.0
SURF1,4,1,0.25,0.5,0.25,0.0,0.25,0.0
SUSD3,1,0,0.0,0.0,0.0,0.0,0.0,0.0
SUSD5,2,1,0.5,1.5,0.5,0.5,0.5,0.0
SUZ12,1,0,0.0,0.0,0.0,0.0,0.0,0.0
SV2C,1,0,0.0,0.0,0.0,0.0,0.0,0.0
SVIL,3,2,0.6666666666666666,0.6666666666666666,0.0,0.0,0.6666666666666666,0.0
SYCE3,1,1,1.0,1.0,1.0,0.0,0.0,0.0
SYCP1,2,1,0.5,0.5,0.0,0.5,0.0,0.0
SYCP2,1,1,1.0,2.0,1.0,1.0,0.0,0.0
SYCP2L,1,1,1.0,2.0,1.0,1.0,0.0,0.0
SYF2,1,1,1.0,1.0,0.0,0.0,1.0,0.0
SYK,1,1,1.0,3.0,0.0,1.0,1.0,1.0
SYNE1,12,5,0.4166666666666667,0.5833333333333334,0.4166666666666667,0.08333333333333333,0.08333333333333333,0.0
SYNE2,9,5,0.5555555555555556,0.7777777777777778,0.4444444444444444,0.1111111111111111,0.1111111111111111,0.1111111111111111
SYNE3,2,0,0.0,0.0,0.0,0.0,0.0,0.0
SYNGAP1,3,2,0.6666666666666666,1.0,0.3333333333333333,0.0,0.6666666666666666,0.0
SYNGR4,1,1,1.0,3.0,1.0,1.0,1.0,0.0
SYNJ1,1,0,0.0,0.0,0.0,0.0,0.0,0.0
